elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
24730,777949,39000,39000,0,0,0,0,0,848707,39,777910,39,780,780,1558,688,1,1000,505,780,780,780,779,779,22,1,39000,39,39,39,9,1558,9,1558,39000,39,39000,39,848707,39,17747449,0
24740,778297,39000,39000,0,0,0,0,0,848707,39,778258,39,781,781,1559,1036,2,0,1017,781,781,781,779,779,0,1,39000,39,39,39,9,1559,9,1559,39000,39,39000,39,848707,39,17755476,0
24750,778647,39000,39000,0,0,0,0,0,848707,39,778608,39,781,781,1559,1386,2,0,1017,781,781,781,779,779,10,1,39000,39,39,39,9,1559,9,1559,39000,39,39000,39,848707,39,17763503,0
24760,779002,39000,39000,0,0,0,0,0,848707,39,778963,39,781,781,1560,742,1,1000,736,781,781,781,780,780,20,1,39000,39,39,39,9,1560,9,1560,39000,39,39000,39,848707,39,17771691,0
24770,779198,39000,39000,0,0,0,0,0,848707,39,779159,39,781,781,1560,938,1,1000,736,781,781,781,780,780,30,1,39000,39,39,39,9,1560,9,1560,39000,39,39000,39,848707,39,17776199,0
24780,779507,39000,39000,0,0,0,0,0,848707,39,779468,39,782,782,1561,1247,2,0,1039,782,782,782,780,780,6,1,39000,39,39,39,9,1561,9,1561,39000,39,39000,39,848707,39,17783329,0
24790,779765,39000,39000,0,0,0,0,0,848707,39,779726,39,782,782,1562,506,1,1000,498,782,782,782,781,781,14,1,39000,39,39,39,9,1562,9,1562,39000,39,39000,39,848707,39,17789263,0
24800,780035,39000,39000,0,0,0,0,0,848707,39,779996,39,782,782,1562,776,1,1000,498,782,782,782,781,781,24,1,39000,39,39,39,9,1562,9,1562,39000,39,39000,39,848707,39,17795473,0
24810,780390,39000,39000,0,0,0,0,0,848707,39,780351,39,783,783,1563,1131,2,0,1004,783,783,783,781,781,2,1,39000,39,39,39,9,1563,9,1563,39000,39,39000,39,848707,39,17803661,0
24820,780739,39000,39000,0,0,0,0,0,848707,39,780700,39,783,783,1563,1480,2,0,1004,783,783,783,781,781,12,1,39000,39,39,39,9,1563,9,1563,39000,39,39000,39,848707,39,17811665,0
24830,780982,39000,39000,0,0,0,0,0,848707,39,780943,39,783,783,1564,724,1,1000,720,783,783,783,782,782,22,1,39000,39,39,39,9,1564,9,1564,39000,39,39000,39,848707,39,17817277,0
24840,781295,39000,39000,0,0,0,0,0,848707,39,781256,39,783,783,1564,1037,2,1000,720,783,784,783,782,782,32,1,39000,39,39,39,9,1564,9,1564,39000,39,39000,39,848707,39,17824499,0
24850,781619,39000,39000,0,0,0,0,0,848707,39,781580,39,784,784,1565,1361,2,0,1037,784,784,784,782,782,8,1,39000,39,39,39,9,1565,9,1565,39000,39,39000,39,848707,39,17831951,0
24860,781802,39000,39000,0,0,0,0,0,848707,39,781763,39,784,784,1566,545,1,1000,507,784,784,784,783,783,18,1,39000,39,39,39,9,1566,9,1566,39000,39,39000,39,848707,39,17836183,0
24870,782142,39000,39000,0,0,0,0,0,848707,39,782103,39,784,784,1566,885,1,1000,507,784,784,784,783,783,28,1,39000,39,39,39,9,1566,9,1566,39000,39,39000,39,848707,39,17844003,0
24880,782482,39000,39000,0,0,0,0,0,848707,39,782443,39,785,785,1567,1225,2,0,1065,785,785,785,783,783,4,1,39000,39,39,39,9,1567,9,1567,39000,39,39000,39,848707,39,17851800,0
24890,782835,39000,39000,0,0,0,0,0,848707,39,782796,39,785,785,1567,1578,2,0,1065,785,785,785,783,783,14,1,39000,39,39,39,9,1567,9,1567,39000,39,39000,39,848707,39,17859965,0
24900,783024,39000,39000,0,0,0,0,0,848707,39,782985,39,785,785,1568,768,1,1000,699,785,785,785,784,784,24,1,39000,39,39,39,9,1568,9,1568,39000,39,39000,39,848707,39,17864289,0
24910,783239,39000,39000,0,0,0,0,0,848707,39,783200,39,785,785,1568,983,1,1000,699,785,785,785,784,784,34,1,39000,39,39,39,9,1568,9,1568,39000,39,39000,39,848707,39,17869234,0
24920,783593,39000,39000,0,0,0,0,0,848707,39,783554,39,786,786,1569,1337,2,0,1051,786,786,786,784,784,8,1,39000,39,39,39,9,1569,9,1569,39000,39,39000,39,848707,39,17877376,0
24930,783943,39000,39000,0,0,0,0,0,848707,39,783904,39,786,786,1569,1687,2,0,1051,786,786,786,784,784,16,1,39000,39,39,39,9,1569,9,1569,39000,39,39000,39,848707,39,17885426,0
24940,784126,39000,39000,0,0,0,0,0,848707,39,784087,39,786,786,1570,871,1,1000,768,786,786,786,785,785,26,1,39000,39,39,39,9,1570,9,1570,39000,39,39000,39,848707,39,17889681,0
24950,784470,39000,39000,0,0,0,0,0,848707,39,784431,39,787,787,1571,1215,2,0,1021,787,787,787,785,785,4,1,39000,39,39,39,9,1571,9,1571,39000,39,39000,39,848707,39,17897593,0
24960,784793,39000,39000,0,0,0,0,0,848707,39,784754,39,787,787,1572,539,1,1000,527,787,787,787,786,786,15,1,39000,39,39,39,9,1572,9,1572,39000,39,39000,39,848707,39,17905022,0
24970,785012,39000,39000,0,0,0,0,0,848707,39,784973,39,787,787,1572,758,1,1000,527,787,787,787,786,786,26,1,39000,39,39,39,9,1572,9,1572,39000,39,39000,39,848707,39,17910059,0
24980,785337,39000,39000,0,0,0,0,0,848707,39,785298,39,788,788,1573,1083,2,0,1043,788,788,788,786,786,0,1,39000,39,39,39,9,1573,9,1573,39000,39,39000,39,848707,39,17917557,0
24990,785694,39000,39000,0,0,0,0,0,848707,39,785655,39,788,788,1573,1440,2,0,1043,788,788,788,786,786,10,1,39000,39,39,39,9,1573,9,1573,39000,39,39000,39,848707,39,17925745,0
25000,786032,39000,39000,0,0,0,0,0,848707,39,785993,39,788,788,1574,779,1,1000,773,788,788,788,787,787,21,1,39000,39,39,39,9,1574,9,1574,39000,39,39000,39,848707,39,17933542,0
25010,786220,39000,39000,0,0,0,0,0,848707,39,786181,39,788,788,1574,967,1,1000,773,788,788,788,787,787,30,1,39000,39,39,39,9,1574,9,1574,39000,39,39000,39,848707,39,17937889,0
25020,786575,39000,39000,0,0,0,0,0,848707,39,786536,39,789,789,1575,1322,2,0,1012,789,789,789,787,787,8,1,39000,39,39,39,9,1575,9,1575,39000,39,39000,39,848707,39,17946077,0
25030,786800,39000,39000,0,0,0,0,0,848707,39,786761,39,789,789,1576,548,1,1000,540,789,789,789,788,788,18,1,39000,39,39,39,9,1576,9,1576,39000,39,39000,39,848707,39,17951229,0
25040,787077,39000,39000,0,0,0,0,0,848707,39,787038,39,789,789,1576,825,1,1000,540,789,789,789,788,788,28,1,39000,39,39,39,9,1576,9,1576,39000,39,39000,39,848707,39,17957646,0
25050,787419,39000,39000,0,0,0,0,0,848707,39,787380,39,790,790,1577,1167,2,0,1025,790,790,790,788,788,4,1,39000,39,39,39,9,1577,9,1577,39000,39,39000,39,848707,39,17965466,0
25060,787755,39000,39000,0,0,0,0,0,848707,39,787716,39,790,790,1577,1503,2,0,1025,790,790,790,788,788,14,1,39000,39,39,39,9,1577,9,1577,39000,39,39000,39,848707,39,17973217,0
25070,788000,39000,39000,0,0,0,0,0,848707,39,787961,39,790,790,1578,749,1,1000,745,790,790,790,789,789,23,1,39000,39,39,39,9,1578,9,1578,39000,39,39000,39,848707,39,17978852,0
25080,788288,39000,39000,0,0,0,0,0,848707,39,788249,39,790,790,1578,1037,2,1000,745,790,791,790,789,789,33,1,39000,39,39,39,9,1578,9,1578,39000,39,39000,39,848707,39,17985476,0
25090,788648,39000,39000,0,0,0,0,0,848707,39,788609,39,791,791,1579,1397,2,0,1046,791,791,791,789,789,8,1,39000,39,39,39,9,1579,9,1579,39000,39,39000,39,848707,39,17993756,0
25100,788828,39000,39000,0,0,0,0,0,848707,39,788789,39,791,791,1580,578,1,1000,502,791,791,791,790,790,20,1,39000,39,39,39,9,1580,9,1580,39000,39,39000,39,848707,39,17997942,0
25110,789148,39000,39000,0,0,0,0,0,848707,39,789109,39,791,791,1580,898,1,1000,502,791,791,791,790,790,28,1,39000,39,39,39,9,1580,9,1580,39000,39,39000,39,848707,39,18005302,0
25120,789495,39000,39000,0,0,0,0,0,848707,39,789456,39,792,792,1581,1245,2,0,1063,792,792,792,790,790,4,1,39000,39,39,39,9,1581,9,1581,39000,39,39000,39,848707,39,18013260,0
25130,789855,39000,39000,0,0,0,0,0,848707,39,789816,39,792,792,1581,1605,2,0,1063,792,792,792,790,790,14,1,39000,39,39,39,9,1581,9,1581,39000,39,39000,39,848707,39,18021563,0
25140,790039,39000,39000,0,0,0,0,0,848707,39,790000,39,792,792,1582,790,1,1000,726,792,792,792,791,791,24,1,39000,39,39,39,9,1582,9,1582,39000,39,39000,39,848707,39,18025795,0
25150,790386,39000,39000,0,0,0,0,0,848707,39,790347,39,793,793,1583,1137,2,0,1038,793,793,793,791,791,2,1,39000,39,39,39,9,1583,9,1583,39000,39,39000,39,848707,39,18033776,0
25160,790730,39000,39000,0,0,0,0,0,848707,39,790691,39,793,793,1583,1481,2,0,1038,793,793,793,791,791,12,1,39000,39,39,39,9,1583,9,1583,39000,39,39000,39,848707,39,18041711,0
25170,790875,39000,39000,0,0,0,0,0,848707,39,790836,39,793,793,1584,627,1,1000,483,793,793,793,792,792,22,1,39000,39,39,39,9,1584,9,1584,39000,39,39000,39,848707,39,18045069,0
25180,791218,39000,39000,0,0,0,0,0,848707,39,791179,39,793,793,1584,970,1,1000,483,793,793,793,792,792,32,1,39000,39,39,39,9,1584,9,1584,39000,39,39000,39,848707,39,18052935,0
25190,791570,39000,39000,0,0,0,0,0,848707,39,791531,39,794,794,1585,1322,2,0,1030,794,794,794,792,792,8,1,39000,39,39,39,9,1585,9,1585,39000,39,39000,39,848707,39,18061031,0
25200,791907,39000,39000,0,0,0,0,0,848707,39,791868,39,794,794,1585,1659,2,0,1030,794,794,794,792,792,18,1,39000,39,39,39,9,1585,9,1585,39000,39,39000,39,848707,39,18068782,0
25210,792088,39000,39000,0,0,0,0,0,848707,39,792049,39,794,794,1586,841,1,1000,664,794,794,794,793,793,26,1,39000,39,39,39,9,1586,9,1586,39000,39,39000,39,848707,39,18072968,0
25220,792435,39000,39000,0,0,0,0,0,848707,39,792396,39,795,795,1587,1188,2,0,1049,795,795,795,793,793,4,1,39000,39,39,39,9,1587,9,1587,39000,39,39000,39,848707,39,18080949,0
25230,792695,39000,39000,0,0,0,0,0,848707,39,792656,39,795,795,1588,449,1,1000,442,795,795,795,794,794,14,1,39000,39,39,39,9,1588,9,1588,39000,39,39000,39,848707,39,18086952,0
25240,792932,39000,39000,0,0,0,0,0,848707,39,792893,39,795,795,1588,686,1,1000,442,795,795,795,794,794,22,1,39000,39,39,39,9,1588,9,1588,39000,39,39000,39,848707,39,18092403,0
25250,793266,39000,39000,0,0,0,0,0,848707,39,793227,39,795,795,1588,1020,2,1000,442,795,796,795,794,794,32,1,39000,39,39,39,9,1588,9,1588,39000,39,39000,39,848707,39,18100085,0
25260,793605,39000,39000,0,0,0,0,0,848707,39,793566,39,796,796,1589,1359,2,0,1036,796,796,796,794,794,8,1,39000,39,39,39,9,1589,9,1589,39000,39,39000,39,848707,39,18107882,0
25270,793873,39000,39000,0,0,0,0,0,848707,39,793834,39,796,796,1590,628,1,1000,621,796,796,796,795,795,18,1,39000,39,39,39,9,1590,9,1590,39000,39,39000,39,848707,39,18114069,0
25280,794121,39000,39000,0,0,0,0,0,848707,39,794082,39,796,796,1590,876,1,1000,621,796,796,796,795,795,28,1,39000,39,39,39,9,1590,9,1590,39000,39,39000,39,848707,39,18119796,0
25290,794447,39000,39000,0,0,0,0,0,848707,39,794408,39,797,797,1591,1202,2,0,1042,797,797,797,795,795,4,1,39000,39,39,39,9,1591,9,1591,39000,39,39000,39,848707,39,18127271,0
25300,794730,39000,39000,0,0,0,0,0,848707,39,794691,39,797,797,1591,1485,2,0,1042,797,797,797,795,795,14,1,39000,39,39,39,9,1591,9,1591,39000,39,39000,39,848707,39,18133826,0
25310,795031,39000,39000,0,0,0,0,0,848707,39,794992,39,797,797,1592,787,1,1000,780,797,797,797,796,796,24,1,39000,39,39,39,9,1592,9,1592,39000,39,39000,39,848707,39,18140726,0
25320,795256,39000,39000,0,0,0,0,0,848707,39,795217,39,797,797,1592,1012,2,1000,780,797,798,797,796,796,34,1,39000,39,39,39,9,1592,9,1592,39000,39,39000,39,848707,39,18145924,0
25330,795608,39000,39000,0,0,0,0,0,848707,39,795569,39,798,798,1593,1364,2,0,1067,798,798,798,796,796,8,1,39000,39,39,39,9,1593,9,1593,39000,39,39000,39,848707,39,18153997,0
25340,795786,39000,39000,0,0,0,0,0,848707,39,795747,39,798,798,1594,543,1,1000,535,798,798,798,797,797,18,1,39000,39,39,39,9,1594,9,1594,39000,39,39000,39,848707,39,18158114,0
25350,796100,39000,39000,0,0,0,0,0,848707,39,796061,39,798,798,1594,857,1,1000,535,798,798,798,797,797,27,1,39000,39,39,39,9,1594,9,1594,39000,39,39000,39,848707,39,18165359,0
25360,796446,39000,39000,0,0,0,0,0,848707,39,796407,39,799,799,1595,1203,2,0,1002,799,799,799,797,797,4,1,39000,39,39,39,9,1595,9,1595,39000,39,39000,39,848707,39,18173294,0
25370,796758,39000,39000,0,0,0,0,0,848707,39,796719,39,799,799,1595,1515,2,0,1002,799,799,799,797,797,14,1,39000,39,39,39,9,1595,9,1595,39000,39,39000,39,848707,39,18180470,0
25380,796969,39000,39000,0,0,0,0,0,848707,39,796930,39,799,799,1596,727,1,1000,721,799,799,799,798,798,24,1,39000,39,39,39,9,1596,9,1596,39000,39,39000,39,848707,39,18185346,0
25390,797268,39000,39000,0,0,0,0,0,848707,39,797229,39,799,799,1596,1026,2,1000,721,799,800,799,798,798,34,1,39000,39,39,39,9,1596,9,1596,39000,39,39000,39,848707,39,18192223,0
25400,797611,39000,39000,0,0,0,0,0,848707,39,797572,39,800,800,1597,1369,2,0,1047,800,800,800,798,798,8,1,39000,39,39,39,9,1597,9,1597,39000,39,39000,39,848707,39,18200135,0
25410,797781,39000,39000,0,0,0,0,0,848707,39,797742,39,800,800,1598,540,1,1000,522,800,800,800,799,799,18,1,39000,39,39,39,9,1598,9,1598,39000,39,39000,39,848707,39,18204045,0
25420,798108,39000,39000,0,0,0,0,0,848707,39,798069,39,800,800,1598,867,1,1000,522,800,800,800,799,799,29,1,39000,39,39,39,9,1598,9,1598,39000,39,39000,39,848707,39,18211566,0
25430,798415,39000,39000,0,0,0,0,0,848707,39,798376,39,801,801,1599,1174,2,0,1051,801,801,801,799,799,2,1,39000,39,39,39,9,1599,9,1599,39000,39,39000,39,848707,39,18218673,0
25440,798736,39000,39000,0,0,0,0,0,848707,39,798697,39,801,801,1599,1495,2,0,1051,801,801,801,799,799,12,1,39000,39,39,39,9,1599,9,1599,39000,39,39000,39,848707,39,18226010,0
25450,798912,39000,39000,0,0,0,0,0,848707,39,798873,39,801,801,1600,672,1,1000,598,801,801,801,800,800,24,1,39000,39,39,39,9,1600,9,1600,39000,39,39000,39,848707,39,18230081,0
25460,799242,39000,39000,0,0,0,0,0,848707,39,799203,39,801,801,1600,1002,2,1000,598,801,802,801,800,800,34,1,39000,39,39,39,9,1600,9,1600,39000,39,39000,39,848707,39,18237694,0
25470,799564,39000,39000,0,0,0,0,0,848707,39,799525,39,802,802,1601,1324,2,0,1061,802,802,802,800,800,8,1,39000,39,39,39,9,1601,9,1601,39000,39,39000,39,848707,39,18245077,0
25480,799871,39000,39000,0,0,0,0,0,848707,39,799832,39,802,802,1601,1631,2,0,1061,802,802,802,800,800,18,1,39000,39,39,39,9,1601,9,1601,39000,39,39000,39,848707,39,18252161,0
25490,800053,39000,39000,0,0,0,0,0,848707,39,800014,39,802,802,1602,814,1,1000,737,802,802,802,801,801,27,1,39000,39,39,39,9,1602,9,1602,39000,39,39000,39,848707,39,18256370,0
25500,800355,39000,39000,0,0,0,0,0,848707,39,800316,39,803,803,1603,1116,2,0,1021,803,803,803,801,801,2,1,39000,39,39,39,9,1603,9,1603,39000,39,39000,39,848707,39,18263293,0
25510,800509,39000,39000,0,0,0,0,0,848707,39,800470,39,803,803,1604,271,1,1000,266,803,803,803,802,802,12,1,39000,39,39,39,9,1604,9,1604,39000,39,39000,39,848707,39,18266858,0
25520,800741,39000,39000,0,0,0,0,0,848707,39,800702,39,803,803,1604,503,1,1000,266,803,803,803,802,802,22,1,39000,39,39,39,9,1604,9,1604,39000,39,39000,39,848707,39,18272194,0
25530,801077,39000,39000,0,0,0,0,0,848707,39,801038,39,803,803,1604,839,1,1000,266,803,803,803,802,802,32,1,39000,39,39,39,9,1604,9,1604,39000,39,39000,39,848707,39,18279945,0
25540,801399,39000,39000,0,0,0,0,0,848707,39,801360,39,804,804,1605,1161,2,0,1011,804,804,804,802,802,4,1,39000,39,39,39,9,1605,9,1605,39000,39,39000,39,848707,39,18287328,0
25550,801636,39000,39000,0,0,0,0,0,848707,39,801597,39,804,804,1606,399,1,1000,395,804,804,804,803,803,14,1,39000,39,39,39,9,1606,9,1606,39000,39,39000,39,848707,39,18292802,0
25560,801856,39000,39000,0,0,0,0,0,848707,39,801817,39,804,804,1606,619,1,1000,395,804,804,804,803,803,22,1,39000,39,39,39,9,1606,9,1606,39000,39,39000,39,848707,39,18297862,0
25570,802175,39000,39000,0,0,0,0,0,848707,39,802136,39,804,804,1606,938,1,1000,395,804,804,804,803,803,32,1,39000,39,39,39,9,1606,9,1606,39000,39,39000,39,848707,39,18305199,0
25580,802486,39000,39000,0,0,0,0,0,848707,39,802447,39,805,805,1607,1249,2,0,1026,805,805,805,803,803,6,1,39000,39,39,39,9,1607,9,1607,39000,39,39000,39,848707,39,18312375,0
25590,802763,39000,39000,0,0,0,0,0,848707,39,802724,39,805,805,1608,527,1,1000,507,805,805,805,804,804,16,1,39000,39,39,39,9,1608,9,1608,39000,39,39000,39,848707,39,18318746,0
25600,802990,39000,39000,0,0,0,0,0,848707,39,802951,39,805,805,1608,754,1,1000,507,805,805,805,804,804,26,1,39000,39,39,39,9,1608,9,1608,39000,39,39000,39,848707,39,18323967,0
25610,803312,39000,39000,0,0,0,0,0,848707,39,803273,39,806,806,1609,1076,2,0,1023,806,806,806,804,804,0,1,39000,39,39,39,9,1609,9,1609,39000,39,39000,39,848707,39,18331396,0
25620,803610,39000,39000,0,0,0,0,0,848707,39,803571,39,806,806,1609,1374,2,0,1023,806,806,806,804,804,10,1,39000,39,39,39,9,1609,9,1609,39000,39,39000,39,848707,39,18338227,0
25630,803884,39000,39000,0,0,0,0,0,848707,39,803845,39,806,806,1610,649,1,1000,643,806,806,806,805,805,20,1,39000,39,39,39,9,1610,9,1610,39000,39,39000,39,848707,39,18344552,0
25640,804096,39000,39000,0,0,0,0,0,848707,39,804057,39,806,806,1610,861,1,1000,643,806,806,806,805,805,30,1,39000,39,39,39,9,1610,9,1610,39000,39,39000,39,848707,39,18349428,0
25650,804422,39000,39000,0,0,0,0,0,848707,39,804383,39,807,807,1611,1187,2,0,1050,807,807,807,805,805,4,1,39000,39,39,39,9,1611,9,1611,39000,39,39000,39,848707,39,18356926,0
25660,804751,39000,39000,0,0,0,0,0,848707,39,804712,39,807,807,1611,1516,2,0,1050,807,807,807,805,805,14,1,39000,39,39,39,9,1611,9,1611,39000,39,39000,39,848707,39,18364516,0
25670,804971,39000,39000,0,0,0,0,0,848707,39,804932,39,807,807,1612,737,1,1000,732,807,807,807,806,806,24,1,39000,39,39,39,9,1612,9,1612,39000,39,39000,39,848707,39,18369576,0
25681,805238,39000,39000,0,0,0,0,0,848707,39,805199,39,807,807,1612,1004,2,1000,732,807,808,807,806,806,34,1,39000,39,39,39,9,1612,9,1612,39000,39,39000,39,848707,39,18375717,0
25690,805518,39000,39000,0,0,0,0,0,848707,39,805479,39,808,808,1613,1284,2,0,1026,808,808,808,806,806,6,1,39000,39,39,39,9,1613,9,1613,39000,39,39000,39,848707,39,18382180,0
25700,805693,39000,39000,0,0,0,0,0,848707,39,805654,39,808,808,1614,460,1,1000,457,808,808,808,807,807,17,1,39000,39,39,39,9,1614,9,1614,39000,39,39000,39,848707,39,18386205,0
25710,805996,39000,39000,0,0,0,0,0,848707,39,805957,39,808,808,1614,763,1,1000,457,808,808,808,807,807,27,1,39000,39,39,39,9,1614,9,1614,39000,39,39000,39,848707,39,18393174,0
25720,806311,39000,39000,0,0,0,0,0,848707,39,806272,39,809,809,1615,1078,2,0,1036,809,809,809,807,807,0,1,39000,39,39,39,9,1615,9,1615,39000,39,39000,39,848707,39,18400419,0
25730,806631,39000,39000,0,0,0,0,0,848707,39,806592,39,809,809,1615,1398,2,0,1036,809,809,809,807,807,10,1,39000,39,39,39,9,1615,9,1615,39000,39,39000,39,848707,39,18407779,0
25740,806788,39000,39000,0,0,0,0,0,848707,39,806749,39,809,809,1616,556,1,1000,537,809,809,809,808,808,20,1,39000,39,39,39,9,1616,9,1616,39000,39,39000,39,848707,39,18411413,0
25750,807090,39000,39000,0,0,0,0,0,848707,39,807051,39,809,809,1616,858,1,1000,537,809,809,809,808,808,30,1,39000,39,39,39,9,1616,9,1616,39000,39,39000,39,848707,39,18418382,0
25760,807409,39000,39000,0,0,0,0,0,848707,39,807370,39,810,810,1617,1177,2,0,1020,810,810,810,808,808,4,1,39000,39,39,39,9,1617,9,1617,39000,39,39000,39,848707,39,18425696,0
25770,807722,39000,39000,0,0,0,0,0,848707,39,807683,39,810,810,1617,1490,2,0,1020,810,810,810,808,808,15,1,39000,39,39,39,9,1617,9,1617,39000,39,39000,39,848707,39,18432895,0
25780,807946,39000,39000,0,0,0,0,0,848707,39,807907,39,810,810,1618,715,1,1000,698,810,810,810,809,809,25,1,39000,39,39,39,9,1618,9,1618,39000,39,39000,39,848707,39,18438070,0
25790,808182,39000,39000,0,0,0,0,0,848707,39,808143,39,810,810,1618,951,1,1000,698,810,810,810,809,809,35,1,39000,39,39,39,9,1618,9,1618,39000,39,39000,39,848707,39,18443498,0
25800,808507,39000,39000,0,0,0,0,0,848707,39,808468,39,811,811,1619,1276,2,0,1004,811,811,811,809,809,8,1,39000,39,39,39,9,1619,9,1619,39000,39,39000,39,848707,39,18450973,0
25810,808551,39000,39000,0,0,0,0,0,848707,39,808512,39,811,811,1620,321,1,1000,304,811,811,811,810,810,17,1,39000,39,39,39,9,1620,9,1620,39000,39,39000,39,848707,39,18452008,0
25820,808872,39000,39000,0,0,0,0,0,848707,39,808833,39,811,811,1620,642,1,1000,304,811,811,811,810,810,27,1,39000,39,39,39,9,1620,9,1620,39000,39,39000,39,848707,39,18459391,0
25830,809187,39000,39000,0,0,0,0,0,848707,39,809148,39,811,811,1620,957,1,1000,304,811,811,811,810,810,37,1,39000,39,39,39,9,1620,9,1620,39000,39,39000,39,848707,39,18466636,0
25840,809508,39000,39000,0,0,0,0,0,848707,39,809469,39,812,812,1621,1278,2,0,1103,812,812,812,810,810,4,1,39000,39,39,39,9,1621,9,1621,39000,39,39000,39,848707,39,18474019,0
25850,809664,39000,39000,0,0,0,0,0,848707,39,809625,39,812,812,1622,435,1,1000,423,812,812,812,811,811,14,1,39000,39,39,39,9,1622,9,1622,39000,39,39000,39,848707,39,18477630,0
25860,809971,39000,39000,0,0,0,0,0,848707,39,809932,39,812,812,1622,742,1,1000,423,812,812,812,811,811,24,1,39000,39,39,39,9,1622,9,1622,39000,39,39000,39,848707,39,18484691,0
25870,810280,39000,39000,0,0,0,0,0,848707,39,810241,39,813,813,1623,1051,2,0,1002,813,813,813,811,811,0,1,39000,39,39,39,9,1623,9,1623,39000,39,39000,39,848707,39,18491798,0
25880,810567,39000,39000,0,0,0,0,0,848707,39,810528,39,813,813,1623,1338,2,0,1002,813,813,813,811,811,10,1,39000,39,39,39,9,1623,9,1623,39000,39,39000,39,848707,39,18498399,0
25890,810740,39000,39000,0,0,0,0,0,848707,39,810701,39,813,813,1624,512,1,1000,504,813,813,813,812,812,20,1,39000,39,39,39,9,1624,9,1624,39000,39,39000,39,848707,39,18502401,0
25900,811039,39000,39000,0,0,0,0,0,848707,39,811000,39,813,813,1624,811,1,1000,504,813,813,813,812,812,30,1,39000,39,39,39,9,1624,9,1624,39000,39,39000,39,848707,39,18509278,0
25910,811339,39000,39000,0,0,0,0,0,848707,39,811300,39,814,814,1625,1111,2,0,1039,814,814,814,812,812,2,1,39000,39,39,39,9,1625,9,1625,39000,39,39000,39,848707,39,18516201,0
25920,811646,39000,39000,0,0,0,0,0,848707,39,811607,39,814,814,1625,1418,2,0,1039,814,814,814,812,812,12,1,39000,39,39,39,9,1625,9,1625,39000,39,39000,39,848707,39,18523239,0
25930,811831,39000,39000,0,0,0,0,0,848707,39,811792,39,814,814,1626,604,1,1000,591,814,814,814,813,813,22,1,39000,39,39,39,9,1626,9,1626,39000,39,39000,39,848707,39,18527517,0
25940,812089,39000,39000,0,0,0,0,0,848707,39,812050,39,814,814,1626,862,1,1000,591,814,814,814,813,813,30,1,39000,39,39,39,9,1626,9,1626,39000,39,39000,39,848707,39,18533451,0
25950,812383,39000,39000,0,0,0,0,0,848707,39,812344,39,815,815,1627,1156,2,0,1046,815,815,815,813,813,2,1,39000,39,39,39,9,1627,9,1627,39000,39,39000,39,848707,39,18540213,0
25960,812687,39000,39000,0,0,0,0,0,848707,39,812648,39,815,815,1627,1460,2,0,1046,815,815,815,813,813,14,1,39000,39,39,39,9,1627,9,1627,39000,39,39000,39,848707,39,18547205,0
25970,812898,39000,39000,0,0,0,0,0,848707,39,812859,39,815,815,1628,672,1,1000,658,815,815,815,814,814,24,1,39000,39,39,39,9,1628,9,1628,39000,39,39000,39,848707,39,18552081,0
25980,813172,39000,39000,0,0,0,0,0,848707,39,813133,39,815,815,1628,946,1,1000,658,815,815,815,814,814,33,1,39000,39,39,39,9,1628,9,1628,39000,39,39000,39,848707,39,18558383,0
25990,813466,39000,39000,0,0,0,0,0,848707,39,813427,39,816,816,1629,1240,2,0,1032,816,816,816,814,814,6,1,39000,39,39,39,9,1629,9,1629,39000,39,39000,39,848707,39,18565145,0
26000,813774,39000,39000,0,0,0,0,0,848707,39,813735,39,816,816,1629,1548,2,0,1032,816,816,816,814,814,16,1,39000,39,39,39,9,1629,9,1629,39000,39,39000,39,848707,39,18572229,0
26010,813968,39000,39000,0,0,0,0,0,848707,39,813929,39,816,816,1630,743,1,1000,739,816,816,816,815,815,26,1,39000,39,39,39,9,1630,9,1630,39000,39,39000,39,848707,39,18576714,0
